FILENAME	ISSUER_NAME
P_44036300000000839.tiff	Deepmor 
P_44036300000000841.tiff	Shiv Denting Painting Works  
P_40232904000001155.tiff	Three Charminarhyderabad Telangana Rtgsneftifs Punb Ddmmyyy Y Aka Bhahija Covoron Or Huamt S Seven
P_41032951000000212.tiff	Onths Disttalwar State India P Telfaxifs Sbin
P_41034182000000022.tiff	Three Sri Ganganagar Jawahar Nagar Housing Board Colonyoppj Sidana Labsriganganagarrajasthan Rtgsneftifs Icic Rangoli Furnishings Putcid Ororder Wetfsu Dowysnseve Hyre  Foyysowr
P_40234032000000501.tiff	Bq Bali Nagarnewdelhi Dlnewdelhi Odeutib
P_43832629000001793.tiff	Three Kotak Mahindra
P_48633189000000019.tiff	Three Iss Aro Aro J Cbs Aro Aro Ba Rtgsneft Barbovjjmk
P_41138703000000149.tiff	Month Onl Shopppe Paradise Complex Near City Centre Moll State India Priraipur  Telfaxifs Sbin Ddmmy Ip Ororder    Up  Lacs At Nonhome Sranch
P_41936548000000301.tiff	Monn Oppgeneralpost Fice  State India Nagarmanmad Road Ahilyanagar  Telfaxifs Sbin Swift Ddmmy Serenedecor Mrejl Ororder Fifteen Thous Estaeaaxoenoastcestneamoe  S  Acno  Up S Lacs At Nonhome
P_41936548000000302.tiff	 Datfssue  Adgannakabrahna Maharashtrabkid Ddmmyyyy S Or Ninetcen Thoysgndeive  Hundred Seventy Five Oniy  Ae Heers Aachlaar N Ber Aptiona  Seshaasai Mcts
P_42333721000000060.tiff	UNKNOWN
P_41033299000000728.tiff	Three
P_41033299000000668.tiff	Noncash Transaction Ac No  Tl Restatk  Ncoindahe Current Aic Ssetaterakcedea Sstateanndeka Prefix  Tdfc Ltd K Onan Chettiar Sons N Terankoeindias Koeindiastateo Ankornda 
P_41033299000000669.tiff	Three Instrument Canara Kelakam Kelakam Kerala   Cnrb Multicitys Ddmmyyy Komapdas Silks Or Jen Thous Onl  
P_41033299000000670.tiff	Three Indian Vailathurponmundam Pvailathur Sibl Ddmmyyy Y Expesrencesextgeks Komappassilks T Or Fiveshous Ony Ctb Ye Alcno  Cheque No  An
P_41033299000000671.tiff	Three Instrur Mambaram Mambaramkerala Multicity Ca 
P_41033299000000672.tiff	 Your Perfect Ing Partner Fdrl Sbfreedom
P_41033299000000673.tiff	Onthsoy Pbno Highl Complex State India Palace Road  Telsbin
P_41036708000000017.tiff	UNKNOWN
P_40936713000000548.tiff	Kumar Trade  
P_40936713000000549.tiff	Guruji Statione Micr 
P_40936713000000551.tiff	Three Samridhi Udaipur Mahila Samridhi Urban Coop Ltd  Sank Hiran Magri Brmain Roadsecrhiran Magri Udaipur Rtgsneftifs Yesbomsb Nardiba Distribyer Or  Ne Thous Nine Hundred Fosty Sid Ony H  Cino 
P_40936713000000553.tiff	Three Udaipur Urban Cooperative Ltd Rtgsneftuucb Or   Current
P_40936713000000554.tiff	  Olindia  Hiranmagriudaipur Udaipur Odeubin Ddmmyy V Ml Utty
P_40936713000000555.tiff	Three Axis Ltd  Kherwara Uda Rjudaipur Fsutib Ddmmyyyy  Ororder    Ac No 
P_41036628000000002.tiff	Noncash Transaction Acno   Sb Prefix  Mralan Raza Khan  Please
P_41033821000000042.tiff	Karlr Vysya Limed Nizamasadgn Acadagpalstrenzambadnzamabdtelngana Kyilooih Or Yaseentenhms En Bndx N Sipwpes Oy 
P_43832629000001158.tiff	 Nagpur Nagarik Sahakari Ltdmutistate Scheduled  Dharampethlokkalyan Bhavanp No  Ifs Ngsb Dharampethnagpur Dharampeth Paras Miracte Podyproducts Putltd Y Eighteen Lacs Ighty Thousens Four Dlumdreol H Miny X Ony 
P_40219665000000522.tiff	 A Neelam Bata Road Faridabad  Srank Ese Dane Trusted Heritage Smart Future Cscsbko Blue Current
P_42436298000000139.tiff	Three Qnly  Indian Cgldc Selvas Road Vapi Valsad Dist Feaia  Gujarat  Codaidibdov
P_41023178000000007.tiff	Aicno
P_41231925000000105.tiff	Mspvtltd Deh Two  Up  Lacs At Nonhom E
P_41231925000000106.tiff	Three Instrument Canara Gorakhpur Taramal Gorakhpuruttar Pradesh Cnrb Multicity Od Ddmmy Pawqntruders Or Ten Housgnd One Hundre Thiyty Nine 
P_41031817000000036.tiff	Three Hovithalbhai Radadiya Jilla Bhavankasturba Roadrajkot   Mahika Btat Mahika Wankanertaluka Wankanerdistmorbi Ddmmyyyy  Or Yy   Current
P_40219665000001500.tiff	Onthson Aphasemayapuinoustrial Area Newdelhidelhi A State India Telfaxifs Sbinswift Dmm Y Imll State Sancewoa Stfirt Blimo Amatcn Jncia Nd Sane Ca Rrresatesankcend Ororder Qt Deuenteen Laceleen Yhou Tuo Hinolc Aceknda Siatedankcencahigt Lher Thcltl R Atemd Fourty Seen Upees Cnly  Htt   Ebednikcp Canro Vaud Upslacs Sranck
P_40219665000001569.tiff	Three Issu  Nainital Ltd Huda Market Haryana Phno Ifs Ntblar Ddmmy Y Y Aprad T Or U Twenty Ght Dhouson Ont Nundr Twety Fine Ony    Garg Readymade Sre
P_40235333000002798.tiff	Three Instrument Delhinct Delhi  Multicityca Cnrb
P_40235333000001699.tiff	 Centre Q Busine Janakpurinew Delhidelhi Odeyesb Shubhan Trading Company Or Dloc Ho Hd Ct Ltd  Pt Utility
P_40235333000001701.tiff	Skonda
P_40235333000001703.tiff	Three Secrrohitidelhi Ddmmyyy Rtgsneftifs Punb Y Shubham Trqcing Comhanl Or S Onpy Y 
P_40235333000001702.tiff	Three Indian New Delh Aohini Paies  A Prashant Vharrohiti Secr Allahasad Newdelhi  Odedr
P_40235333000001704.tiff	Three He  Secrrohitinewdelhdlnewdelhi Odeutib
P_44735330000000142.tiff	Vpoagroha Agrchadistthssarharyana  State India Telfaxfssbinswift Ddmm Zgubyy Par Alkasnedicaequipmen R Y Enttwothouc Four Huchdtwentyou    Acno Ononl  Sb
P_41231925000000154.tiff	 Instrument Indian Oveeas Gorakhpuruttarpradesh  Ioba Chowdhry Sweet House Ddmmyyy T Or Rupes Thint Six Thows Fowr Hushed Onl   
P_41036585000000011.tiff	H Indian Pbnobhagya Na Kurnool Farian Hrapradesh A Ifs Dibk Da
P_41031903000000005.tiff	Anonths Oyly Poitanagarvialaluk Assam State India Dtpapumparearunachalpradesh  Tel Odesin
P_40235333000000157.tiff	Three Kotak Mahindra Morghaziabad Ghaziabad  Uttar Pradesh India Kkbk
P_45232607000000093.tiff	Three Cdper Please
P_45232607000000072.tiff	Three Onl Ac Ee  Rohtakhissar Road Hissar Rdrohtakharyana Rtgsneft Ifs Icic Nitinenterprises Or Order Firty Hve Ousa Ey 
P_45232607000000073.tiff	Three Onl
P_41032680000000002.tiff	Akcenoaedhesess Prefix Irres Maeswkonormehskaeswelk
P_40542816000000213.tiff	R Please Sign Above
P_40542816000000554.tiff	Three Ar   Asindasind Bahod Cbs Current
P_40542816000000555.tiff	Ritu Pya Medicals 
P_40542816000000558.tiff	Three Bhilwararcvyas Aictays Q  R C Vyas Bhilwararajasthan Rtgsnefdeicic Or Order Hbhs
P_40542816000000559.tiff	 Fg Karoi Kalan Sadar Bazarkaroi Kalantehbhilwaradistbhilwara Rajasthan Gramin Ifs Rmgb
P_40542816000000560.tiff	Bajrang Medical Sre
P_40542816000000561.tiff	Salasar Medical Sre  
P_40542816000000562.tiff	Newsourabh Medicalsre Arod Arod Nk Oe Aroda Barod A Nk Baroda Sarod Hdfc Ltd Rodasank Oe Baroda Barod Hoda Sank Barod Micr Sarod Sank Oe Barddaean Baral Balioda Barod Barod Rodas Able At Par At Al Es In India Jagancoesarodaeankoe Barod Barod Case Ardda Dabanlpdesarodaop Bago Barod Ank Dfrardda Bansaesaao  Ee
P_40542816000000703.tiff	Three Balaji Marketoppsuchna Kendra Central Coop Ltdbhilwara Bhilwara Raj  Rtgsneft Cb
P_40542816000000704.tiff	Three Ssue  Baroda Rc Vyas Colonybhilwara Pearod  Rtgsneft Barborcvbhi Cbs Ank Ba Current Dmm Iynyoyby Ohari Phnrma Sarddaba Zsd Sqe Sabodaba Or Ouelach Seuuty Fou Hau Fe Dinelnyarnant Lnlintyrs    Qebardoa Debarod  Dera Saroda Sankoe Barod
P_40542816000000705.tiff	Three Thf Rod  Baroda Bhilwara Bhilwara  Rtgsneft Barbobhilwa Cbs Ank Current Ddmmyyyy Ank Ba Baroda San Phaeme Mxsq Ork Athng Ankoe Reiarodasa Deraroda Ban Or Wyt Iqhy Eight Tyoysend Fowr Hundreo Baroda Savess Ah Ae  Od  Dfbaroda  De Barol
P_41032565000000576.tiff	Three Ac Ee Morblmorbigujarat Ddmmyyy Y Rtgsnefdepunb Addison Glass Or A Three Lakh   
P_40233975000000169.tiff	State India Hnoaaast Flr State India Lk Teen Khil Circleraichur Dist  Telfssbin Ddmm Sgde Jaepeduigee Lsalea Dis
P_41032875000000018.tiff	Three One Indusind Lirnd Kayamkulamdistalappuzhakerala Groundfoor Lakshmi Werphuydomkaymkamdisttalappuha Kera
P_41032875000000019.tiff	 Instrumen Indian Oveeas Ambkerala  Oba Ddom Diya Ps Rt Or Fou Ysad Hne Hdre Ael Apirts P Ly  
P_41032875000000020.tiff	Three  South Mavelikara Alapuzha Dstrict Kerala
P_41032875000000021.tiff	Three Axis Ltd  Kayamkulamkay Klkayamkulam Oceutb Ddmmyyyy Diya Fooos Focr Mhouscd Phree Hwdved Sixdy Rypses  Alcno  Canor Ashaya Hdfcltd Kayamkulam Proprier Able At Per At Albranct S Ltd In India Please
P_45232607000000201.tiff	Nutechsec
P_41433700000000060.tiff	Three Wonths A Donotfold Ddmmyy Yy  Khyatithakorbhai Mistry  H E N Ondem Ororder Ho Eight Lakh Twenty Four Thous Below  Five Hundred Onlv  O Wipt Ddno
P_42231776000000791.tiff	Eigh X
P_40233770000000828.tiff	Three  India    Khar Mumba  Ifs Ubin
P_40233770000000829.tiff	 Faaian India Veovamumbai  O   Odeubin
P_41033014000000002.tiff	Bijay Medical 
P_41033014000000003.tiff	Month Fro Nstrument H S Roadmarwari Patty  Indian Oveeas Dibrugarh Ifs Oba Dmmyyy Madicos Or  Hunded Eigh   Alc No Archana Medical Hall Anaampeg  Proprier Able At Par At All Es Iob In India Please
P_41033014000000004.tiff	Three Instrument Aefrysea Canara Dibrugarh Aditya Hospital Brench Dibrugarh Assam   Jfsccnr Multicity Ca Ddmmyyyy Medicos Or   
P_41033014000000005.tiff	Three Ony Trom Instrument Poparbatpur Uco Dibrugarhnamrupdibrugarh  Rtgsneft Ifs Ucba Ddmmyy Medicos Rnb Or Firejhousondfour Hlemdraenlintaseven Y Ltd  Onla Asram Drug Home Alc No  Segnno Fytish Ranjan Dub Ca
P_41031990000000011.tiff	Onthsrfssue  Union Feaia Jpnagarbangalore   India Bangaloreurban Odeubin
P_41031990000000012.tiff	Onhsfroatesse  S Union Feaias Jpnagarbangalore     Bangaloreurban India
P_41033121000000028.tiff	UNKNOWN
P_45534259000000370.tiff	Pntaue Plaul  Nano
P_45534259000000371.tiff	Three Indian Bathinda Fiain  Gur Kash Margnear Bus Sl Bainda Punb  Oceidibb
P_40244980000000045.tiff	Three Oe Retail Asset Management Grram Oceutbx  Faaian On Dem Team  Life Spaces Llp
P_40244980000000063.tiff	Onths Mainroadmiyapur Hyderabad  State India  Odesbin Ddmm Ac Tem Life Sce Llpjeamnyla Mas Gll Scw Ororder Four Lakh Ayty Sirhosan Htyeght Onl    
P_40244980000000459.tiff	Three
P_40244980000000460.tiff	UNKNOWN
P_45232607000000003.tiff	 Instrument Karanjaharyana  Indian Oveeas Oba Ddmm Y Gntts Pnnedtel T Or Ya Ten Thousgndfour Hyndsed Fogly Five  
P_45232607000000004.tiff	E Issuance Cheque Please
P_41034119000000421.tiff	 Issus Omprakash Deora Peoples Coop Ltdhingoli Multistate  Jalna Chatrapatl Shivaji Maharaj Vyapari Sankul Jalnadistjalna E M Veet Enterpeises Or Wevethasanotuontywo Fopes Yy  Current
P_41034119000000422.tiff	 Mahila Brcharwaipura  Opp Maratha Building Jalna Ddmm Veex Enterpuise Or Tyi Six Thcar Gt Nondreytirt  Fw O Cash Credit
P_47936419000000464.tiff	Hs Indinst Petroleumdehradunsbin State India Oinst Petroleumwnspmohkampur Disradnuttaranhal Ddmmy Y Od Balmelawre Ororder  Ninet Four Thous Slx Hundredsixy Eiaht X H  
P_43126028000000031.tiff	Geeta Super Bazar  
P_41732555000000451.tiff	Three  Surat Puna Kumbharia
P_41732555000000452.tiff	Santushtltex Fae
P_41732555000000453.tiff	Three Surat Kotak Mahindra Gujarat India     Kkbk
P_41732555000000454.tiff	Three Kotak Mahindra Suratc  Gujarat India Kkbk Ddmmy Y V Seventh House  Or Sixty Two Thous Five Hundred Sixty One  
P_41732555000000455.tiff	Three  Indian Sibl
P_41732555000000456.tiff	Shree Indian Sibl M Experience Pav Seventh House Or  Alcno  Cheque No 
P_41032095000000003.tiff	Cno
P_41034018000000227.tiff	Three Jodhpurshastri Nagar  Near Circleshastri Nagarjodhpurrajasthan Rtgsneftifs Icicos Dad Cqnixg Life Scieucespytld Or Order Twety Sevenhoy Soyd Fan Hudged Wwy Eiawt 
P_41034253000000048.tiff	Noncash Trans Medicine Dipannita Afcno    Sulhrnd Bhok Cc
P_41042606000000036.tiff	UNKNOWN
P_42336373000000092.tiff	Gings Ltd Hdfc Ltd Phaseximohali Valld
P_41334652000000812.tiff	 Kolhapur Urban Coop Ltdkolhapur Rajarampurie Ward Estd Rajarampurikolhapur
P_41334652000000800.tiff	 Manths Maharashtra At Post Kadegaon  Tq Kadegaon Odemahb Ddmmyyyy Sq New Eacadhsive Sulants Pytcd Or Pq Eoury Wo Thoyseiht Ss  Hrd Twentt Six
P_41334652000000801.tiff	 Maharashtra Laxmipuri Kolhapur  Kolhapur Odemahb Ag New Fou Adhesjb Secns T Or G Eilstthougcnd Nne Hed H  Sixlahree
P_41334652000000802.tiff	Three Terod Aar  Barodaban Kagal Kagal Hod Baroda Cbs Jane Cash Credit
P_41334652000000803.tiff	Sohams An Opsarodasank Baroda Kba Ankdf Barod Opbarodaea Arodn S Okba Nankbarod Bar Baroda Hdfc Ltdbr Ba Jank Barod Ai Sank Bar Sank Barod Sane Guruji Vasahat Bar Jank Barod Arddar Rajara Kolhapr Jda Bar Rodaable At Par At A Es In India Arod Baccse Aroda Pa Thodaban Barod Baroda Eask Oepasosaawreeank Oecarona Sank Baroda Baroda Barod 
P_41334652000000804.tiff	Ssu  India Bedag Sanglamaharashtra Bkid Ddmmyyyy S Or A Ninetech Thousun Nine Hanbred    Fhtenon  Ar Seshasamcts 
P_41334652000000805.tiff	 Fro Ssue   Kokrudkokrud Maharashtra Bki Ddmmyyyy S Ney Erg Edhcsive Sealants Put Ltn Or    Che Vers Aadhaarnurnbsr Oponal Seshaasai Mcts 
P_41334652000000806.tiff	 Issu Union    India Sagaon Sangli Ddmmy Odeubin Neu Exu Adhesive Seolonts Putltd Kp Or Seuen Thoustwo Hundred Fouxty Eight Ony  F Cam   
P_41334652000000807.tiff	Three Jawaharnagarjawaharnagar Ichalkaranji Tal Hatkanangale Ichalkaranji  
P_41334652000000808.tiff	  Rajapur Rajapur Shikshan Prasarak Mal Able At Par At All Our Cbs Es Municipal House Nomahotsav Bhavanmain Roadrajapur Ddmmyyyy Srcb Newexuacdhesixsealcntsplt Or Y Fourteenthoustwo Hunhc Esyhty Threeony 
P_41334652000000809.tiff	Three
P_41334652000000810.tiff	Three Axis Ltd  Vitadistsang Sanmhsanglidistrict Ifs Uti Ddmmy Y Y Y Nec Erg Fcnesre S Sealonts Pvt T  Ororder Blcuen  Seshaasaimcts Ac No 
P_41334652000000811.tiff	 Mons Instrument Vita Merchantscooperative Ltdvita Ibklvmc   Regdficeyashwantnagaalshinge Roadvita  Ddmmy Y Atpadiganesh Complgxoppststat Postatpadi Talatpadi Distsangli New Eocedhesiveg Sealants N T Or Sqt Fouy Thousfourtyfour R N Onlt Sal Moq Alc No  Yortuucayae Hdfc Ltdbr Sane Guruji Vasahat Kolhapur Sapate Prashant Popat Sapate Dattaatray Popat Able At Par All Es Vita Merchantscoop Ltdvit Please
P_41033908000000369.tiff	Oebarooasanko H
P_41033908000000375.tiff	Three Dale Kalupurahmedabad Ahmedabadso Faries Kotak Mahindra Gujarat Indiad Kkk Dommy Y Ninayak Vastra Pnivate Limied Srxty Evsangteruaedseanty 
P_40232889000001391.tiff	  Lndia Scosecrgurgaon  Odeubin
P_40233975000000348.tiff	 Ssu  Boi Mallareddy Institute Medical Sciences  Hyderabadtelangana India Bki Ss Pharma Y Or Y Fifty One Thous Seven Hundredfifty Seven  Oloz Chs Ar Nmbr Nl  
P_41031727000000071.tiff	Three Instrument Hassankarnataka  Multicity Od Cnrb
P_41031727000000088.tiff	Three Instrument Hassankr Puram Hassankarnataka   Multicity Od Cnrb
P_41031727000000089.tiff	Mona Enterprises  Hdfc Ltd Sloamay S Hassan Proprier Proprier Able At Par At All Our Es In India Please
P_41031727000000090.tiff	Montfrotatese Union  Banavara  India Hassan Odeubin
P_43016302000000770.tiff	Subho Glass Aluminiun Roda Aleno  Ank Ba Ankba Roda Iod Baroda Rnk Fb Ank Ank Ror Baroda Baroda Hdfc Ltdnk Nk Baroda Ak Saroda Yalod Roda Ank Baroda Sbar Koebarods Ioda Baroda O Baroda Ank Baroda Da Bar Aroda Baroda Bproprierroda Ank Ccuf Vjmgaonkor Uf Baroda Saroo Aroda Deb
P_43016302000000994.tiff	Noncash Transaction Alcno  Aeak  Somitcale Cc
P_40434285000001652.tiff	Three Hobazarkheda Khedapeoples Coopltdkheda  Talukadistkheda Rtgsneftfsc Gscboukpcbl Dmm Y Y Sc Hind Vading Co R Or Y   L O Hpcc No 
P_42834934000000120.tiff	Three Axis Ltd  Ramrajatalahwh Wbhowrah Rurias Odeutib Ddmmyyyy Aonapana Gteel Ceotre Ororder U Rupoos Twenty Beren Thous Eigh  Huodred Fourty Eight 
P_41046489000000052.tiff	Sntraec Activate Cheqqkdefpeissuante Cheque
P_41036455000000006.tiff	Shakti Karyana Sre Hdfc Ltd Amlohfgs Iednamnea Ees
P_41333146000000220.tiff	Three Lic Buileng Dmm Y Y Y Y Khunkhunji Roadchowklucknowuttar Pradeshpin Bkl Mieil Or Seshaasni Knct Hogegnethree Hundxoi
P_40434285000002414.tiff	Onths Ffscon Elegance  Nr Prahaladnagar Cross Roads G Highwayahmedabad  State India
P_41032043000000197.tiff	Hwz Skilldamon Manih Please Signabove
P_41031710000000137.tiff	Three Ssuearod Aroda Baroda  Sanjay Place Agra Cbs Cashcredit Ank Bar Baroda Banurecjro Saro Ankbar Kmalhog  Co Baroda Baroda Barodasank Baroda Baroda Ban Or Raroda Baaoda E  Da Ba Or Ank Oeba A Baro Anko  Kordarodabaroe  Oda Saroda Ban Sop Baroda Barod Ba  Oda Oebaroda Baroda Barod R
P_40434285000001360.tiff	Bb N Sansan Baroda Atgsneft Barbosan Cbs
P_41017070000000007.tiff	 Nanakramguda  India Medchalmalkajgiri  
P_41017070000000008.tiff	 S Union  Rria   India Bus Stcomplexbsckhammamkhammam
P_41017070000000009.tiff	 Union Nanakramguda Faia  Lndia Medchalmalkajgiri
P_41017070000000010.tiff	 Union  Feaies  Orindia Bus Stcomplexbsckhammam Khammam
P_41035222000000016.tiff	Cno
P_41038700000000632.tiff	Nkd Nk Ore Mn Aro
P_40232904000000032.tiff	Frotssu G
P_41034439000000030.tiff	M S Pharma  Im
P_41034439000000057.tiff	 Gf Sawai Madhopur  Rajasthan Gramin Odermgb Ddmmyyyy Pojma Omedicg Phgrongceuticgls Rr R Qa Ey Six Tho Sqndfire Hnndredthioty Aire Cnly    
P_41034018000001165.tiff	Thon State India Jodhpur Raj  Telfaxifs Cdesbin Ddmm Ecy Ororder A Thity Nine Tho Tue Delh Hyndreol Urty Owly   Utlity
P_41034018000000848.tiff	Mease Sign Above
P_41034018000000849.tiff	Amrit Jainbhawan Kachariroad Merta Citynagaurrajasthan   State India Telfaxodesbin Swift Ddmmyyyy Patelhade Ororder Five Lakhy  Sesblusaorder   Aicno Up So Lacs At Nonhome
P_41034018000000850.tiff	Three Paota C Roadjodhpur Rajasthan Rtgsnefdepunb Ddmmyy Pateltrade Or Seventy Eigwt Puomont Hedied R   
P_41042934000000024.tiff	Three Issu Faich  Hanumangarh Kendriya Sahakari Ltd Hanumangarh Wnnear Panchayat Samitihanumangarh Wn Hanumangarh  M Y Y Aggarwalplhardware Or Eshee Thoqn Six Tyndred Ny   Sb  Trn
P_45534259000000360.tiff	Three Monhs Daco Insn Gaushalaroad  Indlan Oveeas Mansadistbathinda Ddmmyyyy Teptiles Ks Or Two Dac Y  
P_45534259000000213.tiff	Janta Cloth House
P_48334051000000001.tiff	Three Meran Tile Nooasis Plazarailwaystation Road Yanur R Odetmbl Dmmy Yy Y K Larchmona Shenoy Or
P_48334051000000002.tiff	Three A Indian Juju Arcadeopp Govt Hospital Faaian  Yanurkerala Ifs Idibp
P_48334051000000003.tiff	Three North Thrikkaripur O North Thrikkaripurkerala Multicity Ca Cnrb M M Klaksymana Ronohs Or Nine Hunoren Fourtecn   Eshty Fveow    Alcno  Hdfc Ltd Mymart Hypermarket Yannur Able At Par At All Our Es In India Please
P_48334051000000004.tiff	Three Instrument Kanhangadkerala  O Multicity Od Cnr D
P_43334493000000137.tiff	Onl Shujalpur Manol Shujalpur Shajapur   State India Telfaxifs Sbin Swift Dmmyyyy Seema Sisodiya Hc Bawr Ltd New Ajc Ororder Thous Syd Twenty     Alc No Up  Lacs At Nonhome Esnkona  Sb Hdfc Ltd Prefix Nanakhedaujjain   M Seema Sisodiya Multicity Cheque Able At Par At All Es Sbi La Plemse
P_41033299000000592.tiff	O Ppr Arcadebalusseryroadkakkodipost State India Kozhikode Telfscodsbin
P_41033299000000593.tiff	On Nellikode   India Kozhikode Odeubin Maaawn Kt Y Kpmadusudhanan S Or Tcnthousdnd Giuhundreo Ixtyeuhonky  
P_41033299000000827.tiff	Three  City Plazagr Flr Fr Flr Ddmmyyyy Ymca Cross Roadkozhikodekeralapin Bkl Bp Maelhy Suelhanu Ror Seshaasaiccts T Cn Lalh Three Hhuasan Snc Huneere Anel Seventy Fru Onl      Current Acno Ackdfoodfacry Llp Hdfc Ltd Cherooty Road Iqnabo 
P_40234029000001400.tiff	Three
P_41734480000000081.tiff	 Ce Sunion Rri   India
P_41734480000000082.tiff	Three  Samrat Complexsamrat Video Tatakra Main Roadgamhariaseraikelagamhariajharkh Pin Ddmmy Bkl Surmeetmoos Etd R Or Sixthousyod One Hyndnedthirt Y    Ri Aicno  Sharma Au Mobiles Hdfc Ltd  Ppleaseign Above 
P_41734480000000083.tiff	Three  Samrat Complexsamrat Video Tatakra Main Roadgamhariaseraikelagamhariajharkh Pin Ddmmyyy Ibkl Qyrmeetmosp Or Seshaasaikcts Ninpfhonbau One Hyndoe  Seven Onu  Acno  Maha Au Parts Maha Au Parts Shyamlelmaho Hdfc Ltd Proprier  Please
P_41033903000000003.tiff	Three Far Pbardi Roorror Baroda Shambhoogarh Shambhoo Garh Cbs Rtgsneft Barbosharaj Obar Rsavings
P_41333146000000138.tiff	Three Trom   Ground Floor Speed Buliding  Rd Shahjans Roed Opposite Narayan Lucknow  Uttar Pradesh India Kkbk Dm  Or
P_41138703000000532.tiff	Thson Near Pili Building Phaphadihraipur State India Distraipurchhatisgarh Jsl Telfaxifs Sbin
P_41020398000000010.tiff	Mukut Bihari Lal Madhoram Kirana Rod Rod Sank Barcd Arod Drarodaba Manishaganua Arod A Jankoesardda  Barot D A Barod Barodar N Blypil Barodabaroda Oe Baroo Danko Raroda Baroda Banx Baroda Baroda Saroda Pank Dda Baroda Ban Derarrarmr  
P_41039322000000057.tiff	 Iss S Union   India Siliguricommpbb Sevoke Road  Darjiling Ifs Ubin Ul Poakash Dairy Or Ninety Bive Tnousan  S   Cam  
P_41036415000000084.tiff	Valeupi Lacsat Non T
P_41033927000001684.tiff	Noa Yive Hcadred Nowk Esankoe 
P_40432785000000553.tiff	Three Amritsar Kotak Mahindra  Punjab India Kkbk Ddmmyyyy Sudeshonclesgne Lyp Or One Ach Seventy Sc Thorrd Ore Tnbeel Rtal Hv Tl
P_40244980000000174.tiff	Three Kokapet   Kokspet Sy Noshop No Kokapet Onenaingigipet Malhyderabad Rtgsneftfscic Ddmmyyyy Vedaonthcfoundabion Or Seshaasai Mcts Ninetythous 
P_43016302000001058.tiff	E Issuance Cheque Please
P_43016302000001059.tiff	Three Manths Anly Instrumen Dharapurcharialiguwahati Uco  Rtgsnefdeucba
P_43016302000001060.tiff	Mohs Cf Issu Mouardo S Unon   X India Guwahatilalganesh Kamrup Metropolitan
P_43016302000001061.tiff	Three Punjab  Sind Uzan Bazarguwahati Guwahati Assam Fsc Psib Akchay Agoney Rr Eertsrnaagot India Uedetaking
P_43016302000001062.tiff	Three Month Frmth Ate Sd Ank Boob Baroda  Ank Baroda Fancy Bazar Guwahati Cbarod Rtgsneft Barbovjfanc Kbaro Cbs Ank Ddamlmceynyoybmho Fbar Cashcredit
P_43016302000001063.tiff	Threonths Th Ateissu Iod Babod  Bashista Guwahati C Sarod Baroda Rtgsneft Cooebarbodbbelt Cbs K Baro Ddmmyaykye Rod Koebar T Current
P_43016302000001064.tiff	Mspvttd Nkb   Nkoeb Ank Ba   Baroda Baroda Nk Ba  Nk Ba Baro Alcno Iod Ankb Sbaro E Janakchoudhwry Baao Barod A Odao Hdfc Ltd Aroda Sank Koebaroda B Rod Barodaba A Baroda Barod Nk Baroda Ulubart Kkdebaroda Oda Baroda Baboda Ank Barqda Sa Saroda Oe Baroda Baproprieroda Ank Ecaufr Fatasink Sebaroda Oerarods Posce
P_43016302000001103.tiff	Three Instrument Noonmati Noonmatiguwahatiassam  Cnrb Multicity Od
P_43016302000001104.tiff	Three Assam Gramivikash Main Roadnear Bellaguwahati  Agvb Punborrbagb Dmmy Y Mshaauen Or Sutrupoosdinthouscne Hnndoeal  Wcts  Rms 
P_43016302000001105.tiff	Thr Oat  Barqd  Baroda Bashista Guwahati Barod Cbs Rod Rtgsneft Barbodbbelt Kbaro Dmomyayn Rod Kbai Current
P_43016302000001106.tiff	E Issuance Cheque Please
P_43016302000001196.tiff	Three Punjab  Sind Fancy Bazarlohia Marketguwahatassam Ifs Psib  Ra Gotfna Undertaing Tunjabeesine
P_43016302000001197.tiff	Three N Thousond C Oe  
P_43016302000001198.tiff	Mpvtltdcts Nkoaroda By Twothoos Ooly Nmoo One Tiondked Eight Hv  Dkor  Baroda Sbann N  Nkdeba Barod
P_43016302000001199.tiff	Three Bhan Survey  Guwahal C Odebdbl
P_43016302000001200.tiff	Three Cnly Instrument Uco Bhangagarhdistkamrupguwahati  Rtgsneft Ifs Ucba Ddmmyyyy P Ake Cts Or Itksashnseer By  Sasoe Aleer
P_43016302000001201.tiff	Ny  Sonsprasanta N Acno Current
P_43016302000001202.tiff	Three Monhs Irom Instrumen Bhangagarhdistkamrupguwahati  Uco Bark Rtgsnefdeucba Ddi Mmyyy Y Rw Ak Or Asaehy Niie By Pat 
P_46235238000000135.tiff	Onths Atese Gf  Bhagalpur Brenchbhagalpur Bihara Bkid Ddmmyyyy A Or  Ss Qt Hh   Saarr Pona Seshasaicts Alc No  Hdfc Ltd Bhagalpur  Maya Kant Jha Please
P_41036172000000132.tiff	 Yespremia Gt Roadmoga Moga  Ifs Yesb  Mitfa Lab Ctcanrfd Odoy Or Qne Lath Sixtythousad Luly  Utlty
P_41036172000000122.tiff	Dfc Ltd
P_40235333000002078.tiff	T  Naraba
P_41031788000000123.tiff	Threen Dry Fish Market Galiteliamura Bazaar Near Gsb  Garment Shopteliamura Dale Khowai
P_41044058000000823.tiff	Shri Sai Battery Co Hdfc Ltd Bibikulammadurai  Proprierproprietrixauthorised
